image,price,price_off,proc_name
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162034_sa.jpg;maxHeight=145;maxWidth=222,1199.99,regular,"Dell - Inspiron 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 256GB SSD - Matte Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6114/6114301_sa.jpg;maxHeight=145;maxWidth=222,1299.99,regular,"Dell - 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce MX150 - 512GB Solid State Drive - Era gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5465/5465800_sa.jpg;maxHeight=145;maxWidth=222,1299.99,regular,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Rose Gold"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4598/4598800_sa.jpg;maxHeight=145;maxWidth=222,1299.99,regular,"Apple - Macbook® - 12"" Display - Intel Core M3 - 8GB Memory - 256GB Flash Storage (Latest Model) - Space Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162040_sa.jpg;maxHeight=145;maxWidth=222,1049.99,regular,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive + 256GB Solid State Drive - Platinum Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4530/4530800_sa.jpg;maxHeight=145;maxWidth=222,1199.99,clearance,"Microsoft - Surface Book 2-in-1 13.5"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver"
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,899.99,regular,"Lenovo - Thinkpad 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce 940M - 256GB Solid State Drive - Graphite black"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,2199,regular,Microsoft - Surface Pro – 12.3” – Intel Core i7 – 16GB Memory - 512GB Solid State Drive (Latest Model) - Silver
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,1099.99,regular,"HP - Spectre x2 2-in-1 12.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - Intel 360GB Solid State Drive - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5640/5640200_sa.jpg;maxHeight=145;maxWidth=222,219.99,regular,"HP - Stream 14"" Laptop - Intel Celeron - 4GB - 32GB eMMC Flash Memory - Office 365 Personal 1-Year Subscription Included - Textured linear grooves in snow white"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5721/5721801_sa.jpg;maxHeight=145;maxWidth=222,2599.99,regular,"Apple - MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 512GB Flash Storage (Latest Model) - Silver"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,1199,regular,"Google - Pixelbook 12.3"" Touch-Screen Chromebook - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5753/5753110_sa.jpg;maxHeight=145;maxWidth=222,2099.99,regular,"Razer - Blade 14"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Black"
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,639.99,clearance,"Asus - 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 12GB Memory - 1TB Hard Drive - Sandblasted aluminum silver with chrome hinge"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,2499,regular,"Microsoft - Surface Book 2 - 13.5"" PixelSense™ Display - i7 / 16GB / 512GB dGPU - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5623/5623611_sa.jpg;maxHeight=145;maxWidth=222,219.99,regular,"HP - Stream 14"" Laptop - Intel Celeron - 4GB - 32GB eMMC Flash Memory - Office 365 Personal 1-Year Subscription Included - Aqua blue"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5202/5202900_sa.jpg;maxHeight=145;maxWidth=222,279,regular,"Acer - R 11 2-in-1 11.6"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - White"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162024_sa.jpg;maxHeight=145;maxWidth=222,1019.99,regular,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Theoretical Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5623/5623622_sa.jpg;maxHeight=145;maxWidth=222,219.99,regular,"HP - Stream 14"" Laptop - Intel Celeron - 4GB - 32GB eMMC Flash Memory - Office 365 Personal 1-Year Subscription Included - Purple violet, Textured linear grooves design"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,1299,regular,Microsoft - Surface Laptop – 13.5” - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Cobalt Blue
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4262/4262900_sa.jpg;maxHeight=145;maxWidth=222,249,regular,"Acer - 15.6"" Chromebook - Intel Celeron - 4GB Memory - 16GB Solid State Drive - Linen White"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/com/misc/windows_mixed_reality_ultra_badge.jpg,799.99,regular,"Dell - Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Red"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,1299,regular,Microsoft - Surface Laptop – 13.5” - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Burgundy
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6080/6080202_sa.jpg;maxHeight=145;maxWidth=222,1449.99,regular,"HP - Spectre x360 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - HP finish in natural silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5744/5744103_sa.jpg;maxHeight=145;maxWidth=222,2625.99,regular,"Alienware - R4 17.3"" Laptop - Intel Core i7 - 32GB Memory - NVIDIA GeForce GTX 1080 - 256GB Solid State Drive + 1TB Hard Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5296/5296500_sa.jpg;maxHeight=145;maxWidth=222,364.99,regular,"Dell - Inspiron 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB Hard Drive - Blue"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5776/5776918_sa.jpg;maxHeight=145;maxWidth=222,242.99,regular," HP - 11.6"" Chromebook - Intel Celeron - 4GB Memory - 16GB eMMC Flash Memory - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5796/5796609_sa.jpg;maxHeight=145;maxWidth=222,249.99,regular,"Dell - Inspiron 2-in-1 11.6"" Touch-Screen Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Tabasco Red"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4523/4523600_sa.jpg;maxHeight=145;maxWidth=222,799.99,regular,"Microsoft - Surface Pro 4 - 12.3"" - 128GB - Intel Core i5 - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6113/6113110_sa.jpg;maxHeight=145;maxWidth=222,549.99,regular,"HP - 14"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 500GB Hard Drive - HP finish in natural silver"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,2899,regular,"Microsoft - Surface Book 2 - 15"" PixelSense™ Display - i7 / 16GB / 512GB dGPU - Silver"
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,999.99,clearance,"HP - Spectre 13.3"" Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Dark ash silver, Luxe copper accent"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5843/5843605_sa.jpg;maxHeight=145;maxWidth=222,629.99,regular,"Samsung - Galaxy Book - 10.6"" - 128GB - Silver"
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,959.99,clearance,"Asus - 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Matte gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4525/4525901_sa.jpg;maxHeight=145;maxWidth=222,899.99,clearance,"Samsung - Notebook 9 spin 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Pure Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6025/6025409_sa.jpg;maxHeight=145;maxWidth=222,649.99,regular,"Acer - Swift 3 14"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Sparkly Silver"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/common/badges/badge-bbfb.png,952.99,regular,"Lenovo - 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 950MX - 256GB Solid State Drive - Black, black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5624/5624362_sa.jpg;maxHeight=145;maxWidth=222,699.99,regular,"Dell - Inspiron 15.6"" Touch-Screen Laptop - AMD FX - 16GB Memory - AMD Radeon R7 M445 - 1TB Hard Drive - Matte gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162025_sa.jpg;maxHeight=145;maxWidth=222,789.99,regular,"Dell - Inspiron 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Theoretical Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162033_sa.jpg;maxHeight=145;maxWidth=222,939.99,regular,"Dell - Inspiron 17.3"" Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Platinum Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6121/6121306_sa.jpg;maxHeight=145;maxWidth=222,249.99,regular,"HP - Stream 14"" Laptop - Intel Celeron - 4GB Memory - 64GB eMMC Flash Memory - Textured linear grooves in smoke gray"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,2699,regular,Microsoft - Surface Pro – 12.3” – Intel Core i7 – 16GB Memory - 1TB Solid State Drive (Latest Model) - Silver
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5901/5901930_sa.jpg;maxHeight=145;maxWidth=222,499.99,regular,"Asus - 17.3"" Laptop - Intel Pentium - 8GB Memory - 1TB Hard Drive - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5623/5623630_sa.jpg;maxHeight=145;maxWidth=222,249.99,regular,"HP - x2 2-in-1 10.1"" Touch-Screen Laptop - Intel Celeron - 2GB Memory - 32GB eMMC Flash Memory - Horizon blue, Imprint finish"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5901/5901173_sa.jpg;maxHeight=145;maxWidth=222,1249.99,regular,"Razer - Blade Stealth 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Gunmetal"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/com/misc/windows_mixed_reality_ultra_badge.jpg,1199.99,regular,"Asus - ROG Strix GL703 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB SSD - ROG Metallic Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6149/6149419_sa.jpg;maxHeight=145;maxWidth=222,729.99,regular,"Dell - Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5296/5296503_sa.jpg;maxHeight=145;maxWidth=222,364.99,regular,"Dell - Inspiron 2-in-1 11.6"" Touch-Screen Laptop - Intel Pentium - 4GB Memory - 500GB Hard Drive - Tango red"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162028_sa.jpg;maxHeight=145;maxWidth=222,849.99,regular,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Theoretical Gray"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/com/misc/windows_mixed_reality_badge.jpg,2199,regular,Microsoft - Surface Laptop – 13.5” - Intel Core i7 – 16GB Memory – 512GB Solid State Drive - Cobalt Blue
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6172/6172318_sa.jpg;maxHeight=145;maxWidth=222,1699.99,regular,"Razer - Blade Stealth 13.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/com/misc/windows_mixed_reality_ultra_badge.jpg,1149.99,regular,"Dell - Inspiron 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050Ti - 1TB Hard Drive + 128GB SSD - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5712/5712361_sa.jpg;maxHeight=145;maxWidth=222,1237.99,clearance,"Asus - ROG Strix GL702VS 17.3"" Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hard Drive - Armor titanium"
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,999.99,regular,"Samsung - Galaxy Book - 12"" - 128GB - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5882/5882808_sa.jpg;maxHeight=145;maxWidth=222,499.99,regular,"Samsung - Pro 12.3"" Touch-Screen Chromebook - Intel Core M3 - 4GB Memory - 32GB eMMC Flash Memory - Platinum Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5901/5901139_sa.jpg;maxHeight=145;maxWidth=222,834.99,regular,"HP - 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive - HP sand blast in mineral silver and natural silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5901/5901145_sa.jpg;maxHeight=145;maxWidth=222,569.99,regular,"HP - 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - HP sand blast in empress red and natural silver"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/common/badges/badge-bbfb.png,679.99,regular,"Acer - 15.6"" Laptop - AMD FX - 16GB Memory - AMD Radeon R7 M440 - 1TB Hard Drive + 128GB Solid State Drive - Black, indigo blue"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5934/5934605_sa.jpg;maxHeight=145;maxWidth=222,949.99,regular,"MSI - 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6113/6113107_sa.jpg;maxHeight=145;maxWidth=222,1349.99,regular,"HP - Spectre x360 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - HP finish in dark ash silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5708/5708803_sa.jpg;maxHeight=145;maxWidth=222,629.99,regular,"Dell - Inspiron 15.6"" Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Foggy night"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6139/6139102_sa.jpg;maxHeight=145;maxWidth=222,1499.99,regular,"Dell - 15.6"" 4K Ultra HD Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 128GB SSD - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5784/5784589_sa.jpg;maxHeight=145;maxWidth=222,1750.99,regular,"Dell - XPS 15.6"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 512GB SSD - Silver"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,1599,regular,Microsoft - Surface Laptop – 13.5” - Intel Core i7 – 8GB Memory – 256GB Solid State Drive - Platinum
https://assets.bbystatic.com//lib-marketing-badge/dist/images/OnlyAtBestBuy-5691a1792c13f0f594ed4c1bbd4f1875.svg,729.99,regular,"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop - AMD FX - 8GB Memory - AMD Radeon R7 - 1TB Hard Drive - HP finish in dark ash silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/4599/4599500_sa.jpg;maxHeight=145;maxWidth=222,1599.99,regular,"Apple - Macbook® - 12"" Display - Intel Core i5 - 8GB Memory - 512GB Flash Storage (Latest Model) - Gold"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/common/badges/badge-bbfb.png,314.99,regular,"Acer - TravelMate 11.6"" Laptop - Intel Celeron - 4GB Memory - 128GB Solid State Drive - Black"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/common/badges/badge-bbfb.png,549.99,regular,"Lenovo - 15.6"" Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Platinum gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6089/6089809_sa.jpg;maxHeight=145;maxWidth=222,1099.99,regular,"Asus - ROG Strix 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB+8GB Hybrid Hard Drive - ROG Metallic Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6136/6136414_sa.jpg;maxHeight=145;maxWidth=222,899.99,regular,"Asus - 17.3"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce 940MX - 1TB Hard Drive + 256GB Solid State Drive - Dark gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6112/6112546_sa.jpg;maxHeight=145;maxWidth=222,429.99,regular,"Asus - VivoBook 15 X542BA 15.6"" Laptop - AMD A9-Series - 8GB Memory - 1TB Hard Drive - Dark Gray/Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162031_sa.jpg;maxHeight=145;maxWidth=222,929.99,regular,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 1TB Hard Drive + 128GB Solid State Drive - Platinum Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162032_sa.jpg;maxHeight=145;maxWidth=222,1499.99,regular,"Dell - Inspiron 15.6"" 4K Ultra HD Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 1TB HDD + 512GB SSD - Matte Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6148/6148700_sa.jpg;maxHeight=145;maxWidth=222,1099.99,regular,"Lenovo - Legion Y520 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 - 256GB Solid State Drive - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6136/6136410_sa.jpg;maxHeight=145;maxWidth=222,1099.99,regular,"Asus - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB Solid State Drive - Star gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6121/6121309_sa.jpg;maxHeight=145;maxWidth=222,219.99,regular,"HP - Stream 14"" Laptop - Intel Celeron - 4GB - 32GB eMMC Flash Memory - Office 365 Personal 1-Year Subscription Included - Textured linear grooves in smoke gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5577/5577788_sa.jpg;maxHeight=145;maxWidth=222,199,regular,"Asus - C201PA 11.6"" Chromebook - Cortex-A17 - 4GB Memory - 16GB eMMC Flash Memory - Pearl white"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5623/5623632_sa.jpg;maxHeight=145;maxWidth=222,259.99,regular,"HP - x2 2-in-1 10.1"" Touch-Screen Laptop - Intel Atom x5 - 2GB Memory - 32GB eMMC Flash Memory - HP finish in natural silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5669/5669800_sa.jpg;maxHeight=145;maxWidth=222,2239.99,clearance,"Microsoft - Surface Book 13.5"" Touch Screen with Performance Base - Intel Core i7 - 16GB Memory - 512GB Solid State Hard Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5824/5824603_sa.jpg;maxHeight=145;maxWidth=222,899.99,regular,"Dell - Inspiron 15.6"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - AMD Radeon R7 M445 - 1TB Hard Drive - Gray"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,1299,regular,Microsoft - Surface Laptop – 13.5” - Intel Core i5 – 8GB Memory – 256GB Solid State Drive - Graphite Gold
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5721/5721502_sa.jpg;maxHeight=145;maxWidth=222,1799.99,regular,"Apple - MacBook Pro®  - 13"" Display - Intel Core i5 - 8 GB Memory - 512GB Flash Storage (Latest Model) - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5900/5900237_sa.jpg;maxHeight=145;maxWidth=222,629.99,regular,"HP - Pavilion x360 2-in-1 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 1TB Hard Drive - Silk gold/Ash silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5622/5622781_sa.jpg;maxHeight=145;maxWidth=222,373.99,regular,"Asus - Transformer Mini - 10.1"" - Tablet - 128GB - With Keyboard - Quartz Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5784/5784703_sa.jpg;maxHeight=145;maxWidth=222,579.99,regular,"Lenovo - ThinkPad Yoga 11e 2-in-1 11.6"" Touch-Screen Laptop - Intel Celeron - 4GB Memory - 128GB Solid State Drive - Graphite black"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/com/misc/windows_mixed_reality_ultra_badge.jpg,1199.99,regular,"Asus - ROG Strix 15.6"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1050 - 1TB Hard Drive + 256GB SSD - ROG Metallic Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5799/5799308_sa.jpg;maxHeight=145;maxWidth=222,849.99,regular,"Lenovo - 17.3"" Laptop - Intel Core i7 - 16GB Memory - 2TB Hard Drive - Platinum gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6121/6121303_sa.jpg;maxHeight=145;maxWidth=222,939.99,regular,"HP - ENVY 15.6"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - 256GB Solid State Drive - HP Finish In Natural Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5868/5868804_sa.jpg;maxHeight=145;maxWidth=222,922.99,regular,"Lenovo - ThinkPad 15.6"" Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce 940MX - 500GB Hard Drive - Black, black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6112/6112560_sa.jpg;maxHeight=145;maxWidth=222,1099.99,regular,"Asus - ZenBook UX430UA 14"" Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Concentric Circle Gray Metallic"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6113/6113512_sa.jpg;maxHeight=145;maxWidth=222,2499.99,regular,"Asus - ROG Strix GL702VI 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1080 - 1TB Hard Drive + 256GB SSD - ROG Metallic Copper Style"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5984/5984003_sa.jpg;maxHeight=145;maxWidth=222,799.99,regular,"Asus - VivoBook Flip 14 TP410UA 2-in-1 14"" Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 1TB Hard Drive - Star gray"
https://pisces.bbystatic.com//image2/BestBuy_US/store/ee/2017/global/student-hub/badge-student-deals.png,2999,regular,"Microsoft - Surface Book 2 - 13.5"" PixelSense™ Display - i7 / 16GB / 1TB dGPU - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6132/6132402_sa.jpg;maxHeight=145;maxWidth=222,1749.99,regular,"Lenovo - Yoga 920 2-in-1 13.9"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB SSD - Bronze"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6137/6137211_sa.jpg;maxHeight=145;maxWidth=222,799.99,regular,"Asus - 15.6"" Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Black"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6162/6162039_sa.jpg;maxHeight=145;maxWidth=222,789.99,regular,"Dell - Inspiron 2-in-1 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Theoretical Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5855/5855917_sa.jpg;maxHeight=145;maxWidth=222,799,regular,Microsoft - Surface Pro – 12.3” – Intel Core m3 – 4GB Memory – 128GB Solid State Drive (Latest Model) - Silver
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6168/6168701_sa.jpg;maxHeight=145;maxWidth=222,349.99,regular,"Asus - VivoBook Flip 14 TP401NA 2-in-1 14"" Touch-Screen Laptop - Intel Celeron - 4GB Memory - 64GB eMMC Flash Memory - Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5657/5657262_sa.jpg;maxHeight=145;maxWidth=222,544.99,regular,"Dell - Inspiron 17.3"" Laptop - AMD A9-Series - 8GB Memory - 1TB Hard Drive - Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5713/5713019_sa.jpg;maxHeight=145;maxWidth=222,1649.99,regular,"Alienware - 13.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5784/5784591_sa.jpg;maxHeight=145;maxWidth=222,2149.99,regular,"Alienware - 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1070 - 1TB Hard Drive + 256GB Solid State Drive - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5655/5655118_sa.jpg;maxHeight=145;maxWidth=222,469,regular,"Asus - Flip C302CA 12.5"" Touch-Screen Chromebook - Intel Pentium - 4GB Memory - 32GB eMMC Flash Memory - Silver"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5777/5777700_sa.jpg;maxHeight=145;maxWidth=222,1299.99,regular,"Dell - 2-in-1 17.3"" Touch-Screen Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 940MX - 512GB Solid State Drive - Gray"
https://pisces.bbystatic.com/image2/BestBuy_US/images/products/5622/5622784_sa.jpg;maxHeight=145;maxWidth=222,282.99,regular,"Asus - Transformer Book T101HA - 10.1"" - Tablet - 64GB - With Keyboard - Glacier gray"
